OTU ID	MID01	MID02	MID03	MID05	MID07	MID08	MID09	MID10	MID11	MID12	MID13	MID14	MID15	MID16	MID17	MID18	MID19	MID20	MID21	MID22	MID23	MID26	MID27	MID28	MID29	MID30	MID31	MID32	MID33	MID34	MID35	MID36	MID37	MID38	MID39	MID40	taxonomy
EF098083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
EU504001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
DQ015662	6.0	7.0	7.0	16.0	6.0	3.0	9.0	11.0	12.0	2.0	3.0	1.0	8.0	5.0	12.0	7.0	10.0	7.0	8.0	11.0	5.0	9.0	4.0	11.0	9.0	8.0	3.0	5.0	11.0	6.0	14.0	10.0	10.0	5.0	12.0	0.0	Bacteria; __Bacteroidetes; __Bacteroidia; __Bacteroidales; __S24-7; __uncultured_bacterium
EF100074	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
DQ015664	8.0	12.0	1.0	7.0	8.0	3.0	10.0	12.0	17.0	9.0	4.0	0.0	25.0	4.0	9.0	23.0	1.0	0.0	38.0	12.0	3.0	10.0	4.0	8.0	2.0	1.0	7.0	8.0	18.0	8.0	4.0	5.0	10.0	8.0	2.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
EU508060	1.0	0.0	3.0	4.0	2.0	0.0	3.0	0.0	2.0	3.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	1.0	4.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	2.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Ruminococcaceae; __Incertae_Sedis; __uncultured_bacterium
EF098243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
DQ815944	18.0	67.0	13.0	71.0	33.0	23.0	14.0	48.0	29.0	30.0	20.0	4.0	83.0	28.0	43.0	49.0	16.0	33.0	44.0	14.0	15.0	33.0	31.0	57.0	15.0	56.0	27.0	19.0	63.0	42.0	55.0	45.0	22.0	25.0	21.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
DQ014649	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	2.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Peptococcaceae; __Peptococcus; __uncultured_bacterium
EF096850	0.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	8.0	4.0	1.0	0.0	1.0	4.0	2.0	3.0	0.0	1.0	2.0	1.0	2.0	1.0	1.0	3.0	1.0	3.0	5.0	3.0	6.0	3.0	1.0	5.0	1.0	3.0	2.0	0.0	Bacteria; __Bacteroidetes; __Bacteroidia; __Bacteroidales; __S24-7; __uncultured_bacterium
EU452053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
EU510267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Bacteria; __Bacteroidetes; __Bacteroidia; __Bacteroidales; __S24-7; __uncultured_bacterium
EU504179	0.0	3.0	3.0	2.0	0.0	1.0	2.0	5.0	3.0	1.0	5.0	0.0	6.0	2.0	2.0	2.0	0.0	0.0	2.0	1.0	1.0	2.0	2.0	2.0	0.0	0.0	1.0	0.0	2.0	4.0	2.0	5.0	2.0	1.0	2.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
AY990971	2.0	1.0	3.0	2.0	1.0	2.0	3.0	6.0	1.0	3.0	2.0	0.0	6.0	5.0	0.0	4.0	0.0	4.0	2.0	2.0	4.0	3.0	3.0	3.0	1.0	2.0	0.0	3.0	0.0	0.0	2.0	0.0	5.0	0.0	3.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
EU456760	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	Bacteria; __Bacteroidetes; __Bacteroidia; __Bacteroidales; __S24-7; __uncultured_bacterium
EU510664	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
EU510665	3.0	1.0	0.0	0.0	2.0	0.0	1.0	6.0	0.0	1.0	1.0	0.0	1.0	3.0	3.0	0.0	1.0	0.0	4.0	1.0	0.0	2.0	0.0	2.0	4.0	1.0	2.0	0.0	3.0	3.0	0.0	0.0	3.0	2.0	1.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
EU510667	1.0	5.0	0.0	5.0	1.0	4.0	2.0	0.0	1.0	2.0	0.0	0.0	2.0	0.0	1.0	4.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	1.0	2.0	1.0	0.0	4.0	0.0	1.0	2.0	2.0	0.0	Bacteria; __Bacteroidetes; __Bacteroidia; __Bacteroidales; __S24-7; __uncultured_bacterium
EU456245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Incertae_Sedis; __uncultured_bacterium
EU457967	10.0	20.0	16.0	21.0	12.0	3.0	6.0	8.0	21.0	10.0	1.0	1.0	10.0	5.0	11.0	23.0	0.0	6.0	11.0	9.0	8.0	7.0	11.0	14.0	9.0	16.0	3.0	6.0	14.0	18.0	5.0	7.0	10.0	9.0	5.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
EU510199	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
EF098200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
EU474417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Christensenellaceae; __uncultured; __uncultured_bacterium
EU474414	3.0	8.0	7.0	24.0	9.0	3.0	4.0	11.0	9.0	0.0	6.0	3.0	11.0	6.0	9.0	8.0	2.0	6.0	4.0	4.0	6.0	10.0	2.0	8.0	0.0	6.0	11.0	1.0	8.0	8.0	17.0	12.0	3.0	6.0	1.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
EF406655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; __Bacteroidetes; __Bacteroidia; __Bacteroidales; __S24-7; __uncultured_bacterium
EU509194	1.0	14.0	0.0	3.0	1.0	2.0	1.0	3.0	0.0	1.0	0.0	0.0	1.0	7.0	3.0	1.0	0.0	4.0	0.0	1.0	2.0	1.0	0.0	2.0	0.0	3.0	3.0	0.0	2.0	6.0	6.0	5.0	0.0	3.0	0.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
FJ881116	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
AY992000	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Incertae_Sedis; __uncultured_bacterium
EU507186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Ruminococcaceae; __uncultured; __uncultured_bacterium
EU655741	2.0	7.0	1.0	8.0	2.0	0.0	5.0	7.0	8.0	3.0	3.0	2.0	3.0	1.0	3.0	7.0	0.0	1.0	2.0	0.0	1.0	2.0	0.0	3.0	4.0	1.0	4.0	3.0	7.0	1.0	2.0	4.0	4.0	0.0	5.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Incertae_Sedis; __uncultured_bacterium
EU474250	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
EU510062	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; __Firmicutes; __Bacilli; __Lactobacillales; __Lactobacillaceae; __Lactobacillus; __uncultured_bacterium
EU510060	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
EU507320	2.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	1.0	1.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Ruminococcaceae; __Incertae_Sedis; __uncultured_bacterium
EF097099	3.0	25.0	7.0	47.0	14.0	6.0	12.0	13.0	18.0	14.0	5.0	0.0	21.0	11.0	21.0	29.0	8.0	14.0	9.0	11.0	6.0	7.0	12.0	15.0	9.0	13.0	6.0	9.0	26.0	22.0	16.0	16.0	10.0	6.0	12.0	0.0	Bacteria; __Bacteroidetes; __Bacteroidia; __Bacteroidales; __S24-7; __uncultured_bacterium
EU454136	2.0	0.0	1.0	3.0	0.0	0.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Peptococcaceae; __uncultured; __uncultured_bacterium
EU504592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
EU457219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
EU457218	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
EU504597	1.0	3.0	1.0	1.0	0.0	2.0	2.0	1.0	1.0	1.0	0.0	1.0	2.0	1.0	3.0	0.0	0.0	1.0	0.0	4.0	2.0	1.0	3.0	2.0	1.0	5.0	0.0	1.0	1.0	2.0	1.0	2.0	1.0	1.0	3.0	0.0	Bacteria; __Bacteroidetes; __Bacteroidia; __Bacteroidales; __S24-7; __uncultured_bacterium
FJ880301	144.0	266.0	123.0	310.0	185.0	55.0	116.0	229.0	201.0	132.0	84.0	47.0	266.0	152.0	191.0	259.0	64.0	114.0	188.0	118.0	92.0	147.0	151.0	204.0	104.0	171.0	128.0	116.0	238.0	170.0	162.0	180.0	143.0	90.0	98.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
EU504750	8.0	8.0	1.0	10.0	12.0	1.0	10.0	4.0	4.0	1.0	3.0	0.0	3.0	5.0	5.0	13.0	3.0	2.0	5.0	10.0	0.0	3.0	10.0	0.0	5.0	2.0	4.0	1.0	4.0	1.0	2.0	2.0	6.0	1.0	12.0	0.0	Bacteria; __Candidate_division_TM7; __uncultured_bacterium
EF406509	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
AM932543	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Ruminococcaceae; __Incertae_Sedis; __uncultured_bacterium
AM932649	0.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
AM932646	23.0	52.0	27.0	49.0	20.0	11.0	45.0	39.0	22.0	51.0	18.0	9.0	71.0	22.0	32.0	33.0	7.0	23.0	21.0	34.0	6.0	36.0	26.0	36.0	28.0	8.0	13.0	16.0	31.0	27.0	29.0	34.0	33.0	16.0	83.0	0.0	Bacteria; __Proteobacteria; __Deltaproteobacteria; __Desulfovibrionales; __Desulfovibrionaceae; __Desulfovibrio; __uncultured_bacterium
DQ014886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
EU451750	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
EU452873	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0	Bacteria; __Bacteroidetes; __Bacteroidia; __Bacteroidales; __S24-7; __uncultured_bacterium
EU455236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
EU454893	30.0	3.0	11.0	22.0	13.0	2.0	13.0	12.0	20.0	12.0	6.0	6.0	5.0	7.0	3.0	20.0	6.0	7.0	19.0	9.0	2.0	2.0	13.0	6.0	12.0	4.0	0.0	8.0	14.0	3.0	1.0	0.0	13.0	1.0	14.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
EU451431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
EF097672	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	3.0	0.0	0.0	2.0	1.0	1.0	0.0	1.0	3.0	0.0	0.0	1.0	1.0	3.0	1.0	1.0	2.0	2.0	0.0	0.0	0.0	Bacteria; __Bacteroidetes; __Bacteroidia; __Bacteroidales; __S24-7; __uncultured_bacterium
EF097677	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
HM124069	7.0	11.0	6.0	14.0	7.0	4.0	8.0	7.0	7.0	8.0	4.0	1.0	11.0	4.0	10.0	7.0	5.0	3.0	8.0	4.0	5.0	4.0	8.0	15.0	7.0	9.0	7.0	4.0	10.0	10.0	9.0	7.0	10.0	6.0	8.0	0.0	Bacteria; __Bacteroidetes; __Bacteroidia; __Bacteroidales; __S24-7; __uncultured_bacterium
EU467232	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
EU506451	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Ruminococcaceae; __Incertae_Sedis; __uncultured_bacterium
EU506453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
EF097073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Ruminococcaceae; __Ruminococcus; __uncultured_bacterium
EU774494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Ruminococcaceae; __Ruminococcus; __uncultured_bacterium
EU453456	0.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	2.0	3.0	0.0	1.0	7.0	0.0	1.0	0.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
EU503586	1.0	1.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	3.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Incertae_Sedis; __uncultured_bacterium
EU455303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
EF098507	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
DQ824422	0.0	2.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; __Verrucomicrobia; __Verrucomicrobiae; __Verrucomicrobiales; __Verrucomicrobiaceae; __Akkermansia; __uncultured_bacterium
EF098509	1.0	3.0	0.0	5.0	0.0	0.0	2.0	1.0	0.0	3.0	2.0	1.0	4.0	0.0	3.0	2.0	0.0	0.0	2.0	2.0	4.0	2.0	1.0	0.0	0.0	2.0	0.0	2.0	1.0	2.0	2.0	1.0	6.0	0.0	4.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Ruminococcaceae; __Incertae_Sedis; __uncultured_bacterium
EU459681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
